First buy time,Last sell time,Account,Item,Status,Bought,Sold,Avg. buy price,Avg. sell price,Tax,Profit,Profit ea.
2025-08-09T17:21:58Z,2025-08-09T18:23:17Z,1000tomax,Law rune,FINISHED,18000,18000,112,115,36000,18000,1
2025-08-09T18:05:44Z,2025-08-09T18:21:44Z,1000tomax,Cosmic rune,FINISHED,18000,18000,68,70,18000,18000,1
2025-08-09T18:00:18Z,2025-08-09T18:06:47Z,1000tomax,Rune arrow,FINISHED,11000,11000,150,156,33000,33000,3
2025-08-09T17:47:54Z,2025-08-09T18:04:35Z,1000tomax,Atlatl dart,FINISHED,7390,7390,79,87,7390,51730,7
2025-08-09T17:52:42Z,2025-08-09T17:59:03Z,1000tomax,Justiciar faceguard,FINISHED,1,1,8805195,9051170,181023,64952,64952
2025-08-09T17:25:50Z,2025-08-09T17:58:29Z,1000tomax,Zulrah's scales,FINISHED,30000,30000,197,203,120000,72857,2
2025-08-09T17:33:58Z,2025-08-09T17:52:35Z,1000tomax,Adamant dart,FINISHED,11000,11000,42,46,0,44000,4
2025-08-09T17:32:08Z,2025-08-09T17:51:58Z,1000tomax,Pineapple pizza,FINISHED,46,46,719,746,644,598,13
2025-08-09T17:16:04Z,2025-08-09T17:49:38Z,1000tomax,Runite bolts,FINISHED,11000,11000,154,154,33000,-33000,-3
2025-08-09T17:27:13Z,2025-08-09T17:42:47Z,1000tomax,Adamant bolts,FINISHED,8456,8456,96,99,8456,16912,2
2025-08-09T17:16:18Z,2025-08-09T17:38:03Z,1000tomax,Coal,FINISHED,1615,1615,178,183,4845,3230,2
2025-08-09T05:38:14Z,2025-08-09T17:31:20Z,1000tomax,Rune arrow,FINISHED,11000,11000,155,155,33000,-33000,-3
2025-08-09T17:23:26Z,2025-08-09T17:25:46Z,1000tomax,Chaos rune,FINISHED,18000,18000,64,67,18000,36000,2
2025-08-09T06:19:10Z,2025-08-09T17:24:17Z,1000tomax,White berries,FINISHED,5058,5058,299,316,30348,57550,11
2025-08-09T17:16:56Z,2025-08-09T17:22:46Z,1000tomax,Cannonball,FINISHED,11000,11000,181,189,33000,55000,5
2025-08-09T17:15:07Z,2025-08-09T17:22:15Z,1000tomax,Bryophyta's staff (uncharged),FINISHED,1,1,9538601,9762464,195249,28614,28614
2025-08-09T17:19:19Z,2025-08-09T17:20:38Z,1000tomax,Astral rune,FINISHED,25000,25000,61,64,25000,50000,2
2025-08-09T05:50:56Z,2025-08-09T17:17:21Z,1000tomax,Cosmic rune,FINISHED,18000,18000,68,71,18000,36000,2
2025-08-09T05:24:10Z,2025-08-09T05:43:52Z,1000tomax,Lightbearer,FINISHED,2,2,4860825,4986367,199454,51630,25815
2025-08-09T04:31:30Z,2025-08-09T05:43:32Z,1000tomax,Vial of blood,FINISHED,216,216,11742,12009,51840,5832,27
2025-08-09T05:31:03Z,2025-08-09T05:40:07Z,1000tomax,Runite bolts,FINISHED,2397,2397,143,152,7191,14382,6
2025-08-09T04:51:00Z,2025-08-09T05:40:02Z,1000tomax,Yew longbow (u),FINISHED,10000,10000,321,329,60000,28715,2
2025-08-09T05:36:30Z,2025-08-09T05:37:31Z,1000tomax,Brimstone ring,FINISHED,1,1,4767928,4965061,99301,97832,97832
2025-08-09T05:31:14Z,2025-08-09T05:35:57Z,1000tomax,Coal,FINISHED,13000,13000,170,178,39000,65000,5
2025-08-09T05:04:53Z,2025-08-09T05:33:01Z,1000tomax,Magic logs,FINISHED,2645,2645,880,907,47610,23805,9
2025-08-09T05:24:05Z,2025-08-09T05:31:35Z,1000tomax,Chaos rune,FINISHED,18000,18000,65,70,18000,72000,4
2025-08-09T05:18:47Z,2025-08-09T05:27:29Z,1000tomax,Adamant dart tip,FINISHED,20000,20000,174,178,60000,20000,1
2025-08-09T03:26:33Z,2025-08-09T05:24:42Z,1000tomax,Mort myre fungus,FINISHED,4111,4111,642,660,53443,24644,5
2025-08-09T04:53:43Z,2025-08-09T05:09:46Z,1000tomax,Iron ore,FINISHED,13000,13000,121,125,26000,26000,2
2025-08-09T04:33:02Z,2025-08-09T05:02:46Z,1000tomax,Oak plank,FINISHED,13000,13000,431,441,104000,26661,2
2025-08-09T04:52:56Z,2025-08-09T05:00:07Z,1000tomax,Zulrah's scales,FINISHED,30000,30000,195,201,120000,60000,2
2025-08-09T04:40:46Z,2025-08-09T04:52:17Z,1000tomax,Iron bar,FINISHED,1000,1000,181,196,3000,12000,12
2025-08-09T04:31:34Z,2025-08-09T04:50:24Z,1000tomax,Adamant dart,FINISHED,11000,11000,41,45,0,44000,4
2025-08-09T04:40:49Z,2025-08-09T04:49:36Z,1000tomax,Dragon boots,FINISHED,2,2,232581,239649,9584,4552,2276
2025-08-09T04:43:04Z,2025-08-09T04:47:39Z,1000tomax,Uncharged toxic trident,FINISHED,1,1,3943699,4049597,80991,24907,24907
2025-08-09T04:05:50Z,2025-08-09T04:38:30Z,1000tomax,White berries,FINISHED,5058,5058,301,314,30348,35406,7
2025-08-09T03:50:54Z,2025-08-09T04:35:15Z,1000tomax,Quetzal feed,FINISHED,100,100,7075,7483,14900,25900,259
2025-08-09T03:38:18Z,2025-08-09T04:35:01Z,1000tomax,Antler guard,FINISHED,1,1,3543898,3614778,72295,-1415,-1415
2025-08-09T04:06:35Z,2025-08-09T04:31:58Z,1000tomax,Diamond bolts (e),FINISHED,11000,11000,189,199,33000,77000,7
2025-08-09T03:29:24Z,2025-08-09T04:29:26Z,1000tomax,Dharok's greataxe,FINISHED,2,2,1893442,1904871,76194,-53336,-26668
2025-08-09T04:03:53Z,2025-08-09T04:29:07Z,1000tomax,Wrath rune,FINISHED,132,132,295,306,792,660,5
2025-08-09T03:36:08Z,2025-08-09T03:54:19Z,1000tomax,Kwuarm seed,FINISHED,200,200,1920,2155,8600,38400,192
2025-08-09T03:26:48Z,2025-08-09T03:49:51Z,1000tomax,Manta ray,FINISHED,179,179,3528,3629,12888,5191,29
2025-08-09T03:25:54Z,2025-08-09T03:48:01Z,1000tomax,Wrath rune,FINISHED,1347,1347,295,306,8082,6735,5
2025-08-09T03:00:55Z,2025-08-09T03:39:37Z,1000tomax,Astral rune,FINISHED,25000,25000,62,61,25000,-28000,-1
2025-08-09T02:15:11Z,2025-08-09T03:35:09Z,1000tomax,Ruby bolts (e),FINISHED,11000,11000,95,99,11000,33000,3
2025-08-09T03:19:48Z,2025-08-09T03:30:37Z,1000tomax,Death rune,FINISHED,25000,25000,143,147,50000,50000,2
2025-08-09T03:25:50Z,2025-08-09T03:27:55Z,1000tomax,Cannonball,FINISHED,11000,11000,184,191,33000,44000,4
2025-08-09T02:44:30Z,2025-08-09T03:26:03Z,1000tomax,Amethyst dart,FINISHED,10858,10858,319,324,65148,-10858,-1
2025-08-09T03:20:13Z,2025-08-09T03:22:32Z,1000tomax,Sunfire fanatic armour set,FINISHED,1,1,9098505,9419819,188396,132918,132918
2025-08-09T02:34:05Z,2025-08-09T03:07:13Z,1000tomax,Lava rune,FINISHED,13900,13900,20,21,0,13900,1
2025-08-09T02:46:14Z,2025-08-09T03:00:37Z,1000tomax,Mithril dart tip,FINISHED,20000,20000,89,92,20000,40000,2
2025-08-09T02:48:17Z,2025-08-09T02:59:38Z,1000tomax,Atlatl dart,FINISHED,7990,7990,74,82,7990,55930,7
2025-08-09T02:37:58Z,2025-08-09T02:59:14Z,1000tomax,Rune dart,FINISHED,11000,11000,262,269,55000,22000,2
2025-08-09T02:51:35Z,2025-08-09T02:56:53Z,1000tomax,Zamorak d'hide boots,FINISHED,1,1,603708,637317,12746,20863,20863
2025-08-09T01:51:40Z,2025-08-09T02:53:42Z,1000tomax,Revenant ether,FINISHED,30000,30000,175,180,90000,60000,2
2025-08-09T02:34:11Z,2025-08-09T02:45:56Z,1000tomax,Torstol seed,FINISHED,184,184,7341,7924,29060,78382,425
2025-08-09T02:35:05Z,2025-08-09T02:42:59Z,1000tomax,Adamantite ore,FINISHED,4500,4500,754,773,67500,18000,4
2025-08-09T00:46:50Z,2025-08-09T02:33:26Z,1000tomax,Sapphire dragon bolts (e),FINISHED,119,119,2875,2951,7021,2075,17
2025-08-09T02:30:14Z,2025-08-09T02:31:26Z,1000tomax,Blood rune,FINISHED,25000,25000,207,214,100000,75000,3
2025-08-09T02:06:24Z,2025-08-09T02:31:20Z,1000tomax,Lava rune,FINISHED,4100,4100,19,21,0,8200,2
2025-08-09T02:05:54Z,2025-08-09T02:30:14Z,1000tomax,Divine super combat potion(4),FINISHED,44,44,23088,23849,20944,12540,285
2025-08-09T02:21:14Z,2025-08-09T02:27:24Z,1000tomax,Guthix d'hide boots,FINISHED,1,1,435959,461029,9220,15850,15850
2025-08-09T02:21:36Z,2025-08-09T02:23:35Z,1000tomax,Law rune,FINISHED,18000,18000,110,114,36000,36000,2
2025-08-09T02:18:51Z,2025-08-09T02:23:23Z,1000tomax,Demon tear,FINISHED,10863,10863,222,242,43452,173808,16
2025-08-09T02:09:15Z,2025-08-09T02:09:36Z,1000tomax,Ancient d'hide boots,FINISHED,1,1,644256,670395,13407,12732,12732
2025-08-09T00:48:47Z,2025-08-09T02:06:30Z,1000tomax,Wrath rune,FINISHED,24150,24150,296,304,144900,48300,2
2025-08-09T02:00:42Z,2025-08-09T02:05:57Z,1000tomax,Snape grass seed,FINISHED,200,200,8187,8470,33800,22800,114
2025-08-09T01:49:18Z,2025-08-09T02:05:38Z,1000tomax,Nature rune,FINISHED,18000,18000,90,93,18000,46992,2
2025-08-09T01:59:27Z,2025-08-09T02:04:50Z,1000tomax,Tarromin potion (unf),FINISHED,1,1,462,460,9,-11,-11
2025-08-09T00:43:48Z,2025-08-09T02:02:23Z,1000tomax,Karil's leatherskirt,FINISHED,1,1,271177,278605,5572,1856,1856
2025-08-09T01:56:17Z,2025-08-09T01:58:54Z,1000tomax,Accursed sceptre (au),FINISHED,1,1,3797249,3917319,78346,41724,41724
2025-08-09T00:57:23Z,2025-08-09T01:58:21Z,1000tomax,Chaos rune,FINISHED,18000,18000,68,70,18000,18000,1
2025-08-08T23:36:46Z,2025-08-09T01:45:26Z,1000tomax,Blighted manta ray,FINISHED,10000,10000,434,443,80000,10299,1
2025-08-09T00:30:25Z,2025-08-09T01:19:50Z,1000tomax,Rangers' tunic,FINISHED,1,1,5396921,5530777,110615,23241,23241
2025-08-09T00:51:20Z,2025-08-09T01:16:49Z,1000tomax,Runite bolts,FINISHED,11000,11000,151,156,33000,22000,2
2025-08-09T00:48:17Z,2025-08-09T00:54:24Z,1000tomax,Stamina potion(4),FINISHED,1216,1216,8803,9070,220096,104576,86
2025-08-09T00:44:09Z,2025-08-09T00:52:36Z,1000tomax,Amethyst arrow,FINISHED,8076,8076,247,261,40380,72684,9
2025-08-09T00:43:14Z,2025-08-09T00:49:27Z,1000tomax,Coal,FINISHED,13000,13000,181,187,39000,39000,3
2025-08-08T23:53:34Z,2025-08-09T00:43:51Z,1000tomax,Lava dragon bones,FINISHED,2514,2514,3816,3912,195965,47079,18
2025-08-09T00:23:27Z,2025-08-09T00:42:42Z,1000tomax,Sanfew serum(4),FINISHED,505,505,21247,21926,221190,121705,241
2025-08-09T00:17:13Z,2025-08-09T00:32:05Z,1000tomax,Sapphire dragon bolts (e),FINISHED,366,366,2879,2956,21594,6588,18
2025-08-09T00:20:09Z,2025-08-09T00:25:06Z,1000tomax,Guthan's chainskirt,FINISHED,1,1,165738,179016,3580,9698,9698
2025-08-09T00:14:27Z,2025-08-09T00:17:39Z,1000tomax,Soul rune,FINISHED,25000,25000,376,391,175000,200000,8
2025-08-08T22:54:45Z,2025-08-09T00:15:39Z,1000tomax,Warrior ring,FINISHED,6,6,68177,69994,8396,2509,418
2025-08-08T23:26:53Z,2025-08-09T00:11:14Z,1000tomax,Blighted entangle sack,FINISHED,5760,5760,92,95,5760,13797,2
2025-08-08T23:46:47Z,2025-08-09T00:08:58Z,1000tomax,Sunfire fanatic cuirass,FINISHED,1,1,3080047,3148139,62962,5130,5130
2025-08-08T23:35:55Z,2025-08-09T00:05:41Z,1000tomax,Blighted ancient ice sack,FINISHED,12230,12230,259,265,61150,12230,1
2025-08-08T23:46:58Z,2025-08-09T00:01:33Z,1000tomax,Rune arrow,FINISHED,11000,11000,155,160,33000,22000,2
2025-08-08T23:08:11Z,2025-08-08T23:46:34Z,1000tomax,Mort myre fungus,FINISHED,2317,2317,647,665,30121,11585,5
2025-08-08T23:09:22Z,2025-08-08T23:35:36Z,1000tomax,Mixed hide top,FINISHED,45,45,14061,15097,13545,33075,735
2025-08-08T23:27:48Z,2025-08-08T23:35:12Z,1000tomax,Adamant dart,FINISHED,11000,11000,40,43,0,33000,3
2025-08-08T23:04:14Z,2025-08-08T23:34:09Z,1000tomax,Red spiders' eggs,FINISHED,315,315,165,174,945,1890,6
2025-08-08T23:03:39Z,2025-08-08T23:12:34Z,1000tomax,Amethyst dart,FINISHED,142,142,309,322,852,994,7
2025-08-08T22:25:34Z,2025-08-08T23:09:28Z,1000tomax,Blighted anglerfish,FINISHED,10000,10000,183,187,30000,19860,1
2025-08-08T23:05:27Z,2025-08-08T23:06:04Z,1000tomax,Cannonball,FINISHED,11000,11000,185,192,33000,44000,4
2025-08-08T22:33:30Z,2025-08-08T23:05:33Z,1000tomax,Abyssal dagger (p++),FINISHED,2,2,2983547,3070684,122826,51448,25724
2025-08-08T20:43:49Z,2025-08-08T23:05:08Z,1000tomax,Ring of the gods,FINISHED,1,1,1052496,1076371,21527,2348,2348
2025-08-08T22:32:25Z,2025-08-08T22:55:00Z,1000tomax,Bandos godsword ornament kit,FINISHED,1,1,3862777,4073636,81472,129387,129387
2025-08-08T22:50:34Z,2025-08-08T22:54:02Z,1000tomax,Ranging potion(4),FINISHED,14,14,4339,4592,1274,2268,162
2025-08-08T22:28:25Z,2025-08-08T22:51:42Z,1000tomax,Obsidian armour set,FINISHED,1,1,2595345,2678751,53575,29831,29831
2025-08-08T22:44:52Z,2025-08-08T22:49:43Z,1000tomax,Aether catalyst,FINISHED,25000,25000,77,81,25000,75000,3
2025-08-08T22:47:16Z,2025-08-08T22:48:43Z,1000tomax,Crystal armour seed,FINISHED,1,1,5826243,5999080,119981,52856,52856
2025-08-08T22:29:19Z,2025-08-08T22:46:03Z,1000tomax,Iron ore,FINISHED,13000,13000,124,128,26000,26000,2
2025-08-08T22:29:27Z,2025-08-08T22:42:23Z,1000tomax,Runite bolts,FINISHED,8300,8300,155,159,24900,8300,1
2025-08-08T22:14:33Z,2025-08-08T22:26:12Z,1000tomax,Quetzal feed,FINISHED,60,60,6909,7290,8710,14190,236
2025-08-08T22:14:12Z,2025-08-08T22:15:54Z,1000tomax,Adamant dart,FINISHED,3832,3832,40,43,0,11496,3
2025-08-08T22:10:22Z,2025-08-08T22:15:41Z,1000tomax,Soul rune,FINISHED,4567,4567,380,392,31969,22835,5
2025-08-08T22:07:53Z,2025-08-08T22:14:32Z,1000tomax,Wrath rune,FINISHED,850,850,297,308,5100,4250,5
2025-08-08T21:44:47Z,2025-08-08T22:13:56Z,1000tomax,Spider cave teleport,FINISHED,71,71,35893,36801,52256,12212,172
2025-08-08T21:53:00Z,2025-08-08T22:06:28Z,1000tomax,Yew longbow,FINISHED,5251,5251,496,510,52510,21004,4
2025-08-08T20:49:37Z,2025-08-08T22:04:16Z,1000tomax,Zulrah's scales,FINISHED,30000,30000,197,203,120000,78494,2
2025-08-08T21:37:07Z,2025-08-08T22:03:10Z,1000tomax,Crushed infernal shale,FINISHED,2561,2561,554,587,28171,56342,22
2025-08-08T21:44:08Z,2025-08-08T21:55:43Z,1000tomax,Astral rune,FINISHED,25000,25000,59,61,25000,25000,1
2025-08-08T21:47:15Z,2025-08-08T21:55:11Z,1000tomax,Dharok's greataxe,FINISHED,2,2,1899315,1964086,78562,50980,25490
2025-08-08T21:29:15Z,2025-08-08T21:54:20Z,1000tomax,Vile ashes,FINISHED,3000,3000,42,47,0,15000,5
2025-08-08T21:19:01Z,2025-08-08T21:43:06Z,1000tomax,Cosmic rune,FINISHED,18000,18000,72,77,18000,72000,4
2025-08-08T21:29:17Z,2025-08-08T21:42:19Z,1000tomax,Gold bar,FINISHED,10000,10000,115,123,20000,60000,6
2025-08-08T19:41:59Z,2025-08-08T21:39:47Z,1000tomax,Dharok's platebody,FINISHED,2,2,666921,672539,26901,-15665,-7832
2025-08-08T21:06:03Z,2025-08-08T21:27:45Z,1000tomax,Lumbridge teleport,FINISHED,93,93,545,555,0,930,10
2025-08-08T21:16:37Z,2025-08-08T21:26:21Z,1000tomax,Guthan's chainskirt,FINISHED,1,1,164399,189678,3793,21486,21486
2025-08-08T21:03:28Z,2025-08-08T21:15:12Z,1000tomax,Snape grass seed,FINISHED,62,62,8135,8505,10540,12400,200
2025-08-08T20:56:12Z,2025-08-08T21:14:42Z,1000tomax,Law rune,FINISHED,18000,18000,113,117,36000,36000,2
2025-08-08T21:13:50Z,2025-08-08T21:14:40Z,1000tomax,Antler guard,FINISHED,1,1,3551845,3668861,73377,43639,43639
2025-08-08T21:00:16Z,2025-08-08T21:12:24Z,1000tomax,Falador teleport,FINISHED,12,12,575,585,0,120,10
2025-08-08T20:37:40Z,2025-08-08T21:09:27Z,1000tomax,Lava rune,FINISHED,18000,18000,19,21,0,36000,2
2025-08-08T20:46:11Z,2025-08-08T20:59:49Z,1000tomax,Demon tear,FINISHED,12071,12071,215,227,48284,96568,8
2025-08-08T20:41:04Z,2025-08-08T20:56:24Z,1000tomax,Bones to peaches,FINISHED,449,449,888,927,8082,9429,21
2025-08-08T20:06:41Z,2025-08-08T20:55:42Z,1000tomax,Revenant ether,FINISHED,30000,30000,175,180,90000,60000,2
2025-08-08T19:34:56Z,2025-08-08T20:55:03Z,1000tomax,Cadantine potion (unf),FINISHED,2030,2030,3506,3618,145871,81806,40
2025-08-08T20:42:47Z,2025-08-08T20:45:46Z,1000tomax,Armadyl d'hide boots,FINISHED,1,1,783497,828037,16560,27980,27980
2025-08-08T20:08:29Z,2025-08-08T20:45:07Z,1000tomax,Divine magic potion(4),FINISHED,187,187,5196,5531,20570,42211,225
2025-08-08T20:32:22Z,2025-08-08T20:41:01Z,1000tomax,Kwuarm seed,FINISHED,94,94,2248,2524,4700,21244,226
2025-08-08T20:31:16Z,2025-08-08T20:40:16Z,1000tomax,Death rune,FINISHED,25000,25000,143,146,50000,25000,1
2025-08-08T20:28:24Z,2025-08-08T20:37:44Z,1000tomax,Runite bolts,FINISHED,2700,2700,152,159,8100,10800,4
2025-08-08T19:28:35Z,2025-08-08T20:30:46Z,1000tomax,Eclectic impling jar,FINISHED,3292,3292,3112,3183,207406,29249,8
2025-08-08T20:20:50Z,2025-08-08T20:25:41Z,1000tomax,Nature rune,FINISHED,18000,18000,90,92,18000,18000,1
2025-08-08T20:22:36Z,2025-08-08T20:25:08Z,1000tomax,Antler guard,FINISHED,1,1,3546798,3670936,73418,50720,50720
2025-08-08T20:08:10Z,2025-08-08T20:23:30Z,1000tomax,Adamant bolts,FINISHED,4388,4388,96,99,4388,8776,2
2025-08-08T20:13:40Z,2025-08-08T20:19:57Z,1000tomax,Chaos rune,FINISHED,18000,18000,70,73,18000,36000,2
2025-08-08T20:06:57Z,2025-08-08T20:09:40Z,1000tomax,Blood rune,FINISHED,25000,25000,205,211,100000,50000,2
2025-08-08T20:01:53Z,2025-08-08T20:07:23Z,1000tomax,Sanfew serum(4),FINISHED,418,418,20389,20910,174724,43054,103
2025-08-08T20:00:05Z,2025-08-08T20:07:14Z,1000tomax,Monkfish,FINISHED,151,151,566,597,1661,3020,20
2025-08-08T19:28:37Z,2025-08-08T20:04:50Z,1000tomax,Unpowered orb,FINISHED,9708,9708,83,83,9708,-9708,-1
2025-08-08T19:56:27Z,2025-08-08T20:04:19Z,1000tomax,Divine super attack potion(4),FINISHED,22,22,6930,7457,3278,8316,378
2025-08-08T17:56:57Z,2025-08-08T20:02:15Z,1000tomax,Blighted super restore(4),FINISHED,831,831,1935,2030,33240,45705,55
2025-08-08T19:43:01Z,2025-08-08T19:58:50Z,1000tomax,Coal,FINISHED,13000,13000,185,189,39000,13000,1
2025-08-08T19:32:55Z,2025-08-08T19:41:46Z,1000tomax,Rune arrow,FINISHED,9432,9432,154,163,28296,56592,6
2025-08-08T19:01:04Z,2025-08-08T19:36:39Z,1000tomax,Ruby bolts (e),FINISHED,11000,11000,95,99,11000,33000,3
2025-08-08T19:19:54Z,2025-08-08T19:31:49Z,1000tomax,Quetzal feed,FINISHED,89,89,6457,7083,12549,43165,485
2025-08-08T19:21:31Z,2025-08-08T19:29:46Z,1000tomax,Soul rune,FINISHED,20433,20433,385,399,143031,143031,7
2025-08-08T19:21:07Z,2025-08-08T19:28:15Z,1000tomax,Rune arrow,FINISHED,1568,1568,153,164,4704,12544,8
2025-08-08T18:56:18Z,2025-08-08T19:26:36Z,1000tomax,Molten glass,FINISHED,13000,13000,79,81,13000,13000,1
2025-08-08T18:57:28Z,2025-08-08T19:25:36Z,1000tomax,Essence impling jar,FINISHED,945,945,1557,1627,30240,36039,38
2025-08-08T19:08:06Z,2025-08-08T19:25:18Z,1000tomax,Adamant dart,FINISHED,7168,7168,39,45,0,43008,6
2025-08-08T18:57:02Z,2025-08-08T19:18:50Z,1000tomax,Blue moon spear,FINISHED,2,2,196991,211385,8455,20333,10166
2025-08-08T19:02:41Z,2025-08-08T19:08:16Z,1000tomax,Adamant dart tip,FINISHED,20000,20000,174,180,60000,60000,3
2025-08-08T18:46:41Z,2025-08-08T19:05:07Z,1000tomax,Ranarr seed,FINISHED,200,200,32352,33519,134000,99400,497
2025-08-08T18:26:41Z,2025-08-08T18:58:27Z,1000tomax,Ring of wealth (5),FINISHED,62,62,13077,13591,16802,15066,243
2025-08-08T18:49:38Z,2025-08-08T18:57:10Z,1000tomax,Cannonball,FINISHED,11000,11000,184,194,33000,77000,7
2025-08-08T18:34:48Z,2025-08-08T18:53:37Z,1000tomax,Obsidian helmet,FINISHED,3,3,700828,723743,43422,25323,8441
2025-08-08T18:35:38Z,2025-08-08T18:50:01Z,1000tomax,Ruby,FINISHED,2452,2452,776,799,36780,19616,8
2025-08-08T18:43:37Z,2025-08-08T18:49:43Z,1000tomax,Mystic boots,FINISHED,3,3,5641,6163,369,1197,399
2025-08-08T18:38:00Z,2025-08-08T18:45:39Z,1000tomax,Dragonstone ring,FINISHED,210,210,11122,11538,48300,39060,186
2025-08-08T18:34:40Z,2025-08-08T18:39:52Z,1000tomax,Potato with cheese,FINISHED,4,4,281,278,20,-32,-8
2025-08-08T18:22:25Z,2025-08-08T18:37:29Z,1000tomax,Dragonstone ring,FINISHED,210,210,11124,11532,48300,37380,178
2025-08-08T17:54:47Z,2025-08-08T18:36:34Z,1000tomax,Oak plank,FINISHED,6771,6771,435,445,54168,13542,2
2025-08-08T17:46:47Z,2025-08-08T18:32:57Z,1000tomax,Warrior ring,FINISHED,6,6,69741,82166,9856,64696,10782
2025-08-08T18:21:23Z,2025-08-08T18:31:15Z,1000tomax,Seers ring,FINISHED,2,2,1136881,1172076,46882,23508,11754
2025-08-08T18:24:20Z,2025-08-08T18:30:20Z,1000tomax,Obsidian helmet,FINISHED,3,3,701014,727709,43662,36423,12141
2025-08-08T18:17:04Z,2025-08-08T18:27:36Z,1000tomax,Torstol seed,FINISHED,200,200,7653,8110,32400,59000,295
2025-08-08T16:23:37Z,2025-08-08T18:25:15Z,1000tomax,Mithril arrowtips,FINISHED,1858,1858,41,49,0,14864,8
2025-08-08T17:51:00Z,2025-08-08T18:21:13Z,1000tomax,Maple longbow (u),FINISHED,9375,9375,136,141,18750,28125,3
2025-08-08T18:07:46Z,2025-08-08T18:20:32Z,1000tomax,Obsidian helmet,FINISHED,3,3,700135,727031,43620,37068,12356
2025-08-08T17:56:18Z,2025-08-08T18:19:28Z,1000tomax,Iron ore,FINISHED,13000,13000,125,128,26000,13000,1
2025-08-08T17:13:55Z,2025-08-08T18:00:16Z,1000tomax,Falador teleport,FINISHED,2625,2625,596,608,0,31500,12
2025-08-08T17:36:58Z,2025-08-08T17:57:28Z,1000tomax,Granite maul,FINISHED,20,20,325108,334405,133760,52180,2609
2025-08-08T16:06:39Z,2025-08-08T17:50:15Z,1000tomax,Steel dart tip,FINISHED,13000,13000,68,71,13000,27040,2
2025-08-08T17:33:43Z,2025-08-08T17:44:05Z,1000tomax,Rune knife,FINISHED,9435,9435,164,175,28305,75480,8
2025-08-08T17:21:47Z,2025-08-08T17:43:26Z,1000tomax,Ancient d'hide boots,FINISHED,1,1,712863,740478,14809,12806,12806
2025-08-08T17:21:39Z,2025-08-08T17:38:07Z,1000tomax,Guam potion (unf),FINISHED,342,342,321,348,2052,7182,21
2025-08-08T16:53:53Z,2025-08-08T17:35:09Z,1000tomax,Extended anti-venom+(4),FINISHED,17,17,22665,23506,7990,6307,371
2025-08-08T17:23:52Z,2025-08-08T17:34:13Z,1000tomax,Kraken tentacle,FINISHED,4,4,388334,404928,32392,33984,8496
2025-08-08T16:40:07Z,2025-08-08T17:32:45Z,1000tomax,Blighted karambwan,FINISHED,4518,4518,135,146,9036,40662,9
2025-08-08T14:57:08Z,2025-08-08T17:22:56Z,1000tomax,Earth impling jar,FINISHED,912,912,1219,1280,22800,32832,36
2025-08-08T17:07:18Z,2025-08-08T17:13:45Z,1000tomax,Zamorak chaps,FINISHED,1,1,303525,319924,6398,10001,10001
2025-08-08T16:33:43Z,2025-08-08T17:12:14Z,1000tomax,Sunfire splinters,FINISHED,30000,30000,134,137,60000,56070,1
2025-08-08T17:03:28Z,2025-08-08T17:10:57Z,1000tomax,Ancient d'hide boots,FINISHED,1,1,712273,757593,15151,30169,30169
2025-08-08T16:54:40Z,2025-08-08T17:00:20Z,1000tomax,Adamantite ore,FINISHED,4500,4500,764,798,67500,85500,19
2025-08-08T16:20:24Z,2025-08-08T16:49:03Z,1000tomax,Yew logs,FINISHED,4354,4354,195,201,17416,8708,2
2025-08-08T16:18:42Z,2025-08-08T16:39:23Z,1000tomax,Mahogany logs,FINISHED,11000,11000,287,297,55000,55000,5
2025-08-08T16:17:33Z,2025-08-08T16:39:04Z,1000tomax,Occult necklace,FINISHED,8,8,414932,428586,68568,40664,5083
2025-08-08T16:23:52Z,2025-08-08T16:36:07Z,1000tomax,Falador teleport,FINISHED,102,102,604,613,0,918,9
2025-08-08T15:51:21Z,2025-08-08T16:18:28Z,1000tomax,Law rune,FINISHED,18000,18000,113,115,36000,0,0
2025-08-08T16:05:46Z,2025-08-08T16:17:28Z,1000tomax,Divine super combat potion(4),FINISHED,333,333,22261,22734,151202,6501,19
2025-08-08T15:46:16Z,2025-08-08T16:14:44Z,1000tomax,Chaos rune,FINISHED,18000,18000,70,73,18000,36000,2
2025-08-08T15:51:09Z,2025-08-08T16:11:25Z,1000tomax,Karil's leathertop,FINISHED,3,3,920603,953281,57195,40839,13613
2025-08-08T15:53:44Z,2025-08-08T16:03:30Z,1000tomax,Cooked karambwan,FINISHED,4899,4899,573,597,53889,63687,13
2025-08-08T15:56:55Z,2025-08-08T16:00:45Z,1000tomax,Demon tear,FINISHED,13000,13000,220,231,52000,91000,7
2025-08-08T15:49:10Z,2025-08-08T15:56:13Z,1000tomax,Rune dart,FINISHED,252,252,249,260,1260,1512,6
2025-08-08T15:28:26Z,2025-08-08T15:53:04Z,1000tomax,Revenant ether,FINISHED,30000,30000,175,180,90000,60000,2
2025-08-08T15:49:04Z,2025-08-08T15:53:02Z,1000tomax,Quetzal feed,FINISHED,11,11,6929,7770,1705,7546,686
2025-08-08T15:39:38Z,2025-08-08T15:52:54Z,1000tomax,Zulrah's scales,FINISHED,30000,30000,196,202,120000,60000,2
2025-08-08T15:47:39Z,2025-08-08T15:49:34Z,1000tomax,Hueycoatl hide vambraces,FINISHED,1,1,99788,108832,2176,6868,6868
